time(millisecond),datetime(utc),latitude,longitude,height_above_takeoff(feet),height_above_ground_at_drone_location(feet),ground_elevation_at_drone_location(feet),altitude_above_seaLevel(feet),height_sonar(feet),speed(mph),distance(feet),mileage(feet),satellites,gpslevel,voltage(v),max_altitude(feet),max_ascent(feet),max_speed(mph),max_distance(feet), xSpeed(mph), ySpeed(mph), zSpeed(mph), compass_heading(degrees), pitch(degrees), roll(degrees),isPhoto,isVideo,rc_elevator,rc_aileron,rc_throttle,rc_rudder,rc_elevator(percent),rc_aileron(percent),rc_throttle(percent),rc_rudder(percent),gimbal_heading(degrees),gimbal_pitch(degrees),gimbal_roll(degrees),battery_percent,voltageCell1,voltageCell2,voltageCell3,voltageCell4,voltageCell5,voltageCell6,current(A),battery_temperature(f),altitude(feet),ascent(feet),flycStateRaw,flycState,message
399600,2024-03-30 02:32:53,-34.4403881705945,150.841360455017,-2.624672,,,58.248686903328,20.013124,0,525.7053974,1408.01513692,16,5,11.419,97.290682903328,36.417324,19.01399,526.59778588,0,0,0,211.5, -1, -1.2,0,1,1024,1024,1024,1024,0,0,0,0,211.3,-20.4,-0.1,69,3.767,3.766,3.766,0,0,0,8.756,119.66,58.248686903328,-2.624672,6,P-GPS,
399700,2024-03-30 02:32:53,-34.4403882089477,150.841360496818,-2.624672,,,58.248686903328,20.013124,0,525.68571236,1408.03482196,16,5,11.419,97.290682903328,36.417324,19.01399,526.59778588,0,0,0,211.4, -0.9, -1.3,0,1,1024,1024,1024,1024,0,0,0,0,211.3,-20.4,-0.1,69,3.767,3.766,3.766,0,0,0,8.756,119.66,58.248686903328,-2.624672,6,P-GPS,
399800,2024-03-30 02:32:53,-34.4403882132207,150.841360542691,-2.624672,,,58.248686903328,20.013124,0,525.67586984,1408.04794532,15,5,11.419,97.290682903328,36.417324,19.01399,526.59778588,0,0,0,211.2, -1, -1.8,0,1,1024,1024,1024,1024,0,0,0,0,211.3,-20.4,-0.1,69,3.767,3.766,3.766,0,0,0,8.756,119.66,58.248686903328,-2.624672,6,P-GPS,
399900,2024-03-30 02:32:53,-34.4403882378167,150.84136057211,-2.952756,,,57.920602903328,20.013124,0,525.66274648,1408.06106868,15,5,11.376,97.290682903328,36.417324,19.01399,526.59778588,0,0,0,210.9, -1.1, -2.3,0,1,1024,1024,1024,1024,0,0,0,0,211.3,-20.4,-0.1,69,3.766,3.766,3.767,0,0,0,8.722,119.66,57.920602903328,-2.952756,6,P-GPS,
400000,2024-03-30 02:32:53,-34.4403882482387,150.84136061682,-2.952756,,,57.920602903328,20.013124,0,525.65290396,1408.07419204,15,5,11.376,97.290682903328,36.417324,19.01399,526.59778588,0,0,0,210.8, -1.1, -2.6,0,1,1024,1024,1024,1024,0,0,0,0,211.3,-20.4,-0.1,69,3.766,3.766,3.767,0,0,0,8.722,119.66,57.920602903328,-2.952756,6,P-GPS,
400100,2024-03-30 02:32:53,-34.4403883076444,150.841360670837,-2.952756,,,57.920602903328,20.013124,0,525.62665724,1408.10043876,15,5,11.376,97.290682903328,36.417324,19.01399,526.59778588,0,0,0,211, -1.1, -1.6,0,1,1246,1024,1024,1024,34,0,0,0,211.3,-20.4,-0.1,69,3.766,3.766,3.767,0,0,0,8.722,119.66,57.920602903328,-2.952756,6,P-GPS,
400200,2024-03-30 02:32:53,-34.4403883506874,150.84136074696,-2.952756,,,57.920602903328,20.013124,0,525.60041052,1408.12996632,15,5,11.376,97.290682903328,36.417324,19.01399,526.59778588,0,0,0,211.1, -0.9, -0.7,0,1,1360,1024,1024,1024,51,0,0,0,211.3,-20.4,-0.1,69,3.766,3.766,3.767,0,0,0,8.722,119.66,57.920602903328,-2.952756,6,P-GPS,
400300,2024-03-30 02:32:54,-34.440388419994,150.841360819675,-2.952756,,,57.920602903328,20.013124,0,525.56432128,1408.16277472,15,5,11.376,97.290682903328,36.417324,19.01399,526.59778588,0,0,0,211.2, -1.8, -0.7,0,1,1435,1024,1024,1024,62,0,0,0,211.3,-20.4,-0.1,69,3.766,3.766,3.767,0,0,0,8.722,119.66,57.920602903328,-2.952756,6,P-GPS,
400400,2024-03-30 02:32:54,-34.4403884837769,150.84136085998,-2.952756,,,57.920602903328,20.013124,0,525.5413554,1408.18902144,15,5,11.376,97.290682903328,36.417324,19.01399,526.59778588,0,0,0,211.2, -4.1, -0.9,0,1,1421,1024,1024,1024,60,0,0,0,211.3,-20.4,-0.1,69,3.766,3.766,3.767,0,0,0,8.722,119.66,57.920602903328,-2.952756,6,P-GPS,
400500,2024-03-30 02:32:54,-34.4403886089456,150.841360840119,-2.952756,,,57.920602903328,20.013124,0,525.508547,1408.2349532,15,5,11.376,97.290682903328,36.417324,19.01399,526.59778588,0,0,0,211.3, -7.7, -1.1,0,1,1395,1024,1024,1024,56,0,0,0,211.3,-20.4,-0.1,69,3.766,3.766,3.767,0,0,0,8.722,119.66,57.920602903328,-2.952756,6,P-GPS,
400600,2024-03-30 02:32:54,-34.4403888055053,150.841360727015,-2.952756,,,57.920602903328,20.013124,0,525.47245776,1408.31369336,15,5,11.376,97.290682903328,36.417324,19.01399,526.59778588,-0.223694,0,0,211.4, -8.5, -1.3,0,1,1189,1024,1024,599,25,0,0,-64,211.3,-20.4,-0.1,69,3.766,3.766,3.767,0,0,0,8.722,119.66,57.920602903328,-2.952756,6,P-GPS,
400700,2024-03-30 02:32:54,-34.4403891212932,150.841360525572,-2.624672,,,58.248686903328,19.68504,0.7158208,525.41668348,1408.44492696,15,5,11.376,97.290682903328,36.417324,19.01399,526.59778588,-0.671082,-0.223694,0,211.4, -8.2, -1.2,0,1,1024,1024,1024,601,0,0,0,-64,209.8,-20.4,-0.1,69,3.766,3.766,3.767,0,0,0,8.722,119.66,58.248686903328,-2.624672,6,P-GPS,
400800,2024-03-30 02:32:54,-34.440389542969,150.841360217425,-2.624672,,,58.248686903328,19.68504,0.9171454,525.35106668,1408.62537316,15,5,11.376,97.290682903328,36.417324,19.01399,526.59778588,-0.894776,-0.223694,0,211.3, -6.5, -1.2,0,1,1024,1024,1024,583,0,0,0,-67,206.2,-20.4,-0.1,69,3.766,3.766,3.767,0,0,0,8.722,119.66,58.248686903328,-2.624672,6,P-GPS,
400900,2024-03-30 02:32:54,-34.4403900763691,150.841359851769,-2.624672,,,58.248686903328,19.68504,1.006623,525.26576484,1408.84847028,15,5,11.376,97.290682903328,36.417324,19.01399,526.59778588,-0.894776,-0.447388,0,210.1, -2.1, -1,0,1,1024,1024,1024,682,0,0,0,-52,202.3,-20.4,-0.1,69,3.766,3.766,3.767,0,0,0,8.722,119.66,58.248686903328,-2.624672,6,P-GPS,
401000,2024-03-30 02:32:54,-34.4403906584401,150.841359410324,-2.952756,,,57.920602903328,19.68504,1.006623,525.17718216,1409.09781412,16,5,11.096,97.290682903328,36.417324,19.01399,526.59778588,-0.894776,-0.447388,0,207.3, 2.3, -1.4,0,1,1024,1024,1024,916,0,0,0,-16,199.2,-20.4,-0.1,69,3.766,3.766,3.767,0,0,0,8.888,119.66,57.920602903328,-2.952756,6,P-GPS,
401100,2024-03-30 02:32:54,-34.4403912264413,150.841358987161,-2.952756,,,57.920602903328,19.68504,0.8052984,525.09188032,1409.34059628,16,5,11.096,97.290682903328,36.417324,19.01399,526.59778588,-0.671082,-0.447388,0,203.9, 5.5, -1.7,0,1,1024,1024,1024,1024,0,0,0,0,198.2,-20.4,-0.1,69,3.766,3.766,3.767,0,0,0,8.888,119.66,57.920602903328,-2.952756,6,P-GPS,
401200,2024-03-30 02:32:54,-34.4403916853238,150.841358581866,-2.952756,,,57.920602903328,19.68504,0.4921268,525.0328252,1409.5472892,16,5,11.096,97.290682903328,36.417324,19.01399,526.59778588,-0.447388,-0.223694,0,201, 5.6, -2.2,0,1,1024,1024,861,1024,0,0,-25,0,198.2,-20.4,-0.1,69,3.766,3.766,3.767,0,0,0,8.888,119.66,57.920602903328,-2.952756,6,P-GPS,
401300,2024-03-30 02:32:54,-34.4403920063227,150.841358281197,-2.952756,,,57.920602903328,19.68504,0.4921268,524.99673596,1409.69820784,16,5,11.096,97.290682903328,36.417324,19.01399,526.59778588,-0.223694,-0.223694,0,199.3, 4, -2.2,0,1,1024,1024,740,1024,0,0,-43,0,198.2,-20.4,-0.1,69,3.766,3.766,3.767,0,0,0,8.888,119.66,57.920602903328,-2.952756,6,P-GPS,
401400,2024-03-30 02:32:55,-34.4403922001727,150.84135806571,-2.952756,,,57.920602903328,20.013124,0.223694,524.98033176,1409.7933522,16,5,11.096,97.290682903328,36.417324,19.01399,526.59778588,-0.223694,0,0,198.7, 2.2, -1.7,0,1,1024,1024,753,1024,0,0,-41,0,198.2,-20.4,-0.1,69,3.766,3.766,3.767,0,0,0,8.888,119.66,57.920602903328,-2.952756,6,P-GPS,
401500,2024-03-30 02:32:55,-34.4403923368057,150.841357975543,-2.952756,,,57.920602903328,20.013124,0.223694,524.95736588,1409.84912648,16,5,11.096,97.290682903328,36.417324,19.01399,526.59778588,-0.223694,0,0,198.4, 0.6, -1.1,0,1,1024,1024,779,1024,0,0,-37,0,198.2,-20.4,-0.1,69,3.766,3.766,3.767,0,0,0,8.888,119.66,57.920602903328,-2.952756,6,P-GPS,
401600,2024-03-30 02:32:55,-34.4403923898538,150.841357951194,-2.952756,,,57.920602903328,20.013124,0.223694,524.94752336,1409.86881152,16,5,11.096,97.290682903328,36.417324,19.01399,526.59778588,-0.223694,0,0.447388,198.2, 0.5, -0.9,0,1,1024,1024,801,1024,0,0,-34,0,198.2,-20.4,-0.1,69,3.766,3.766,3.767,0,0,0,8.888,119.66,57.920602903328,-2.952756,6,P-GPS,
401700,2024-03-30 02:32:55,-34.4403924488426,150.84135796582,-2.952756,,,57.920602903328,19.68504,0.223694,524.92783832,1409.8917774,16,5,11.096,97.290682903328,36.417324,19.01399,526.59778588,-0.223694,0,0.671082,198.1, 0.8, -0.8,0,1,1024,1024,1024,1203,0,0,0,27,198.2,-20.4,-0.1,69,3.766,3.766,3.767,0,0,0,8.888,119.66,57.920602903328,-2.952756,6,P-GPS,
401800,2024-03-30 02:32:55,-34.4403924455075,150.841358060475,-3.28084,,,57.592518903328,19.68504,0,524.91143412,1409.92130496,16,5,11.096,97.290682903328,36.417324,19.01399,526.59778588,0,0,0.671082,198, 0.8, -0.5,0,1,1024,1024,1024,1582,0,0,0,85,198.2,-20.4,-0.1,69,3.766,3.766,3.767,0,0,0,8.888,119.66,57.592518903328,-3.28084,6,P-GPS,
401900,2024-03-30 02:32:55,-34.4403924872999,150.841358154548,-3.28084,,,57.592518903328,19.68504,0,524.88190656,1409.95411336,16,5,11.096,97.290682903328,36.417324,19.01399,526.59778588,0,0,0.447388,197.9, 0.4, -0.3,0,1,1024,1024,1024,1536,0,0,0,78,200.4,-20.4,-0.1,69,3.766,3.766,3.767,0,0,0,8.888,119.66,57.592518903328,-3.28084,6,P-GPS,
402000,2024-03-30 02:32:55,-34.4403924935532,150.841358271724,-3.28084,,,57.592518903328,19.68504,0,524.85894068,1409.98692176,16,5,11.505,97.290682903328,36.417324,19.01399,526.59778588,0,0,0.223694,198, 0, 0,0,1,1024,1024,1024,1024,0,0,0,0,206.6,-20.4,0.1,69,3.765,3.763,3.765,0,0,0,8.888,119.66,57.592518903328,-3.28084,6,P-GPS,
402100,2024-03-30 02:32:55,-34.4403925333654,150.841358324744,-3.28084,,,57.592518903328,19.68504,0,524.8359748,1410.00988764,16,5,11.505,97.290682903328,36.417324,19.01399,526.59778588,0,0,0,199.9, -0.3, -0.2,0,1,1024,1024,1024,1024,0,0,0,0,209.5,-20.4,0.1,69,3.765,3.763,3.765,0,0,0,8.888,119.66,57.592518903328,-3.28084,6,P-GPS,
402200,2024-03-30 02:32:55,-34.440392533678,150.841358418484,-3.28084,,,57.592518903328,19.68504,0,524.8195706,1410.0394152,15,5,11.505,97.290682903328,36.417324,19.01399,526.59778588,0,0,0,204.2, -0.3, -0.2,0,1,1024,1024,1024,1024,0,0,0,0,209.5,-20.4,0.1,69,3.765,3.763,3.765,0,0,0,8.888,119.66,57.592518903328,-3.28084,6,P-GPS,
402300,2024-03-30 02:32:56,-34.4403925446212,150.841358515965,-3.28084,,,57.592518903328,19.68504,0.223694,524.79988556,1410.06894276,15,5,11.505,97.290682903328,36.417324,19.01399,526.59778588,0,0.223694,0,207.2, -0.4, 0.3,0,1,1024,1024,1024,1024,0,0,0,0,209.5,-20.4,0.1,69,3.765,3.763,3.765,0,0,0,8.888,119.66,57.592518903328,-3.28084,6,P-GPS,
402400,2024-03-30 02:32:56,-34.4403925533757,150.841358618681,-3.28084,,,57.592518903328,19.68504,0.223694,524.77691968,1410.09847032,15,5,11.505,97.290682903328,36.417324,19.01399,526.59778588,0,0.223694,0,208.3, -0.4, 0.4,0,1,1024,1024,1024,1024,0,0,0,0,209.5,-20.4,0.1,69,3.765,3.763,3.765,0,0,0,8.888,119.66,57.592518903328,-3.28084,6,P-GPS,
402500,2024-03-30 02:32:56,-34.4403925919372,150.841358667961,-3.28084,,,57.592518903328,19.68504,0.223694,524.75723464,1410.11815536,15,5,11.505,97.290682903328,36.417324,19.01399,526.59778588,0,0,0,208.9, -0.5, 0.7,0,1,1024,1024,1024,1024,0,0,0,0,209.5,-20.4,0.1,69,3.765,3.763,3.765,0,0,0,8.888,119.66,57.592518903328,-3.28084,6,P-GPS,
402600,2024-03-30 02:32:56,-34.4403925981905,150.841358685828,-3.28084,,,57.592518903328,19.68504,0,524.75067296,1410.12471704,15,5,11.505,97.290682903328,36.417324,19.01399,526.59778588,0,0,0,209.2, -0.6, 0.2,0,1,1024,1024,1024,1024,0,0,0,0,209.5,-20.4,0.1,69,3.765,3.763,3.765,0,0,0,8.888,119.66,57.592518903328,-3.28084,6,P-GPS,
402700,2024-03-30 02:32:56,-34.4403925928752,150.841358653833,-3.28084,,,57.592518903328,19.68504,0,524.76051548,1410.13455956,15,5,11.505,97.290682903328,36.417324,19.01399,526.59778588,0,0,0,209.4, -0.7, 0.2,0,1,1024,1024,1024,1024,0,0,0,0,209.5,-20.4,0.1,69,3.765,3.763,3.765,0,0,0,8.888,119.66,57.592518903328,-3.28084,6,P-GPS,
402800,2024-03-30 02:32:56,-34.4403925619218,150.841358589594,-3.28084,,,57.592518903328,20.013124,0,524.78020052,1410.15752544,15,5,11.505,97.290682903328,36.417324,19.01399,526.59778588,0,0,0,209.4, -0.9, 0.1,0,1,1024,1024,1024,1024,0,0,0,0,209.5,-20.4,0.1,69,3.765,3.763,3.765,0,0,0,8.888,119.66,57.592518903328,-3.28084,6,P-GPS,
402900,2024-03-30 02:32:56,-34.4403925457676,150.841358497765,-3.28084,,,57.592518903328,20.013124,0,524.8031664,1410.18377216,15,5,11.505,97.290682903328,36.417324,19.01399,526.59778588,0,0,0,209.5, -0.9, 0,0,1,1024,1024,1024,1024,0,0,0,0,209.5,-20.4,0.1,69,3.765,3.763,3.765,0,0,0,8.888,119.66,57.592518903328,-3.28084,6,P-GPS,
403000,2024-03-30 02:32:56,-34.4403925175239,150.841358363304,-3.28084,,,57.592518903328,20.013124,0,524.8359748,1410.22642308,15,5,11.311,97.290682903328,36.417324,19.01399,526.59778588,0,0,0,209.5, -1, 0,0,1,1024,1024,1024,1024,0,0,0,0,209.5,-20.4,0.1,69,3.755,3.757,3.761,0,0,0,9.348,119.84,57.592518903328,-3.28084,6,P-GPS,
403100,2024-03-30 02:32:56,-34.4403925098115,150.841358211058,-3.28084,,,57.592518903328,19.68504,0,524.86550236,1410.27235484,15,5,11.311,97.290682903328,36.417324,19.01399,526.59778588,0,0,0,209.5, -1, -0.5,0,1,1024,1024,1024,1024,0,0,0,0,209.5,-20.4,0.1,69,3.755,3.757,3.761,0,0,0,9.348,119.84,57.592518903328,-3.28084,6,P-GPS,
403200,2024-03-30 02:32:56,-34.4403924788581,150.841358033798,-3.28084,,,57.592518903328,20.013124,0,524.90815328,1410.32812912,15,5,11.311,97.290682903328,36.417324,19.01399,526.59778588,0,0,0,209.6, -0.7, -0.8,0,1,1024,1024,1024,1024,0,0,0,0,209.5,-19.8,0.1,69,3.755,3.757,3.761,0,0,0,9.348,119.84,57.592518903328,-3.28084,6,P-GPS,
403300,2024-03-30 02:32:56,-34.4403924567634,150.841357873243,-3.28084,,,57.592518903328,20.013124,0,524.94096168,1410.37734172,15,5,11.311,97.290682903328,36.417324,19.01399,526.59778588,0,0,0,209.6, -0.7, -1.1,0,1,1024,1024,1024,1024,0,0,0,0,209.5,-15.6,0.1,69,3.755,3.757,3.761,0,0,0,9.348,119.84,57.592518903328,-3.28084,6,P-GPS,
403400,2024-03-30 02:32:57,-34.4403924285196,150.841357712437,-3.28084,,,57.592518903328,20.013124,0,524.98033176,1410.42655432,15,5,11.311,97.290682903328,36.417324,19.01399,526.59778588,0,0,0,209.6, -0.8, -1.5,0,1,1024,1024,1024,1024,0,0,0,0,209.5,-9.9,0.1,69,3.755,3.757,3.761,0,0,0,9.348,119.84,57.592518903328,-3.28084,6,P-GPS,
403500,2024-03-30 02:32:57,-34.4403924357108,150.841357580802,-3.28084,,,57.592518903328,20.013124,0,525.00329764,1410.4659244,15,5,11.311,97.290682903328,36.417324,19.01399,526.59778588,0,0,0,209.5, -1, -2,0,1,1024,1024,1024,1024,0,0,0,0,209.5,-4.3,0.1,69,3.755,3.757,3.761,0,0,0,9.348,119.84,57.592518903328,-3.28084,6,P-GPS,
403600,2024-03-30 02:32:57,-34.440392429666,150.841357470523,-3.28084,,,57.592518903328,20.013124,0,525.02298268,1410.4987328,15,5,11.311,97.290682903328,36.417324,19.01399,526.59778588,0,0,0,209.5, -1, -1.9,0,1,1024,1024,1024,1024,0,0,0,0,209.5,-0.6,0.1,69,3.755,3.757,3.761,0,0,0,9.348,119.84,57.592518903328,-3.28084,6,P-GPS,
403700,2024-03-30 02:32:57,-34.4403924432147,150.841357385758,-3.28084,,,57.592518903328,20.013124,0,525.03610604,1410.52497952,15,5,11.311,97.290682903328,36.417324,19.01399,526.59778588,0,0,0,209.4, -0.6, -1.5,0,1,1024,1024,1024,1024,0,0,0,0,209.5,-0.6,0.1,69,3.755,3.757,3.761,0,0,0,9.348,119.84,57.592518903328,-3.28084,6,P-GPS,
403800,2024-03-30 02:32:57,-34.440392429666,150.841357317447,-3.28084,,,57.592518903328,19.68504,0,525.05251024,1410.54466456,14,5,11.311,97.290682903328,36.417324,19.01399,526.59778588,0,0,0,209.4, -0.6, -1.1,0,1,1024,1024,1024,1024,0,0,0,0,209.5,-0.6,0.1,69,3.755,3.757,3.761,0,0,0,9.348,119.84,57.592518903328,-3.28084,6,P-GPS,
403900,2024-03-30 02:32:57,-34.4403924233086,150.841357249717,-3.28084,,,57.592518903328,20.013124,0,525.0656336,1410.56763044,14,5,11.311,97.290682903328,36.417324,19.01399,526.59778588,0,0,0,209.4, -0.4, -1.5,0,1,1024,1024,364,1024,0,0,-100,0,209.5,-0.6,0.1,69,3.755,3.757,3.761,0,0,0,9.348,119.84,57.592518903328,-3.28084,6,P-GPS,
404000,2024-03-30 02:32:57,-34.4403924014223,150.841357202764,-3.28084,,,57.592518903328,20.013124,0,525.0820378,1410.58403464,14,5,11.44,97.290682903328,36.417324,19.01399,526.59778588,0,0,0,209.3, -0.3, -1.6,0,1,1024,1024,364,1024,0,0,-100,0,209.5,-0.6,0.1,69,3.76,3.76,3.762,0,0,0,9.076,119.84,57.592518903328,-3.28084,6,P-GPS,
404100,2024-03-30 02:32:57,-34.4403924150752,150.841357172764,-3.28084,,,57.592518903328,20.013124,0,525.08531864,1410.59387716,14,5,11.44,97.290682903328,36.417324,19.01399,526.59778588,0,0,0,209.5, -0.9, -1.7,0,1,1024,1024,364,1024,0,0,-100,0,209.5,-0.6,0.1,69,3.76,3.76,3.762,0,0,0,9.076,119.84,57.592518903328,-3.28084,6,P-GPS,
404200,2024-03-30 02:32:57,-34.4403924076755,150.841357146337,-3.608924,,,57.264434903328,19.68504,0,525.09188032,1410.60043884,14,5,11.44,97.290682903328,36.417324,19.01399,526.59778588,0,0,0.447388,209.5, -2, -2,0,1,1024,1024,384,1024,0,0,-97,0,209.5,-0.6,0.1,69,3.76,3.76,3.762,0,0,0,9.076,119.84,57.264434903328,-3.608924,6,P-GPS,
404300,2024-03-30 02:32:57,-34.4403924188271,150.841357099466,-3.608924,,,57.264434903328,19.68504,0,525.09516116,1410.61684304,14,5,11.44,97.290682903328,36.417324,19.01399,526.59778588,0,0,1.11847,209.5, -1.9, -2.1,0,1,1024,1024,418,1024,0,0,-92,0,209.5,-0.6,0.1,69,3.76,3.76,3.762,0,0,0,9.076,119.84,57.264434903328,-3.608924,6,P-GPS,
404400,2024-03-30 02:32:58,-34.4403924000675,150.84135706689,-3.937008,,,56.936350903328,19.356956,0,525.10828452,1410.62668556,15,5,11.44,97.290682903328,36.417324,19.01399,526.59778588,0,0,2.23694,209.5, -1.3, -2,0,1,1024,1024,772,1024,0,0,-38,0,209.5,-0.6,0.1,69,3.76,3.76,3.762,0,0,0,9.076,119.84,56.936350903328,-3.937008,6,P-GPS,
404500,2024-03-30 02:32:58,-34.4403923872483,150.841357048025,-4.265092,,,56.608266903328,19.028872,0,525.1148462,1410.63652808,15,5,11.44,97.290682903328,36.417324,19.01399,526.59778588,0,0,3.131716,209.3, -0.4, -2.1,0,1,1024,1024,1024,1024,0,0,0,0,209.5,-0.6,0.1,69,3.76,3.76,3.762,0,0,0,9.076,119.84,56.608266903328,-4.265092,6,P-GPS,
404600,2024-03-30 02:32:58,-34.4403923689055,150.84135705351,-4.92126,,,55.952098903328,18.372704,0,525.11812704,1410.64308976,15,5,11.44,97.290682903328,36.417324,19.01399,526.59778588,0,0,3.802798,209.1, 0.9, -1.5,0,1,1024,1024,1024,1024,0,0,0,0,209.5,-0.6,0.1,69,3.76,3.76,3.762,0,0,0,9.076,119.84,55.952098903328,-4.92126,6,P-GPS,
404700,2024-03-30 02:32:58,-34.4403923824542,150.841357083012,-5.249344,,,55.624014903328,17.716536,0,525.10828452,1410.65293228,15,5,11.44,97.290682903328,36.417324,19.01399,526.59778588,0,0,3.579104,209.1, 1.1, -0.8,0,1,1024,1024,1024,1024,0,0,0,0,209.5,-0.6,0.1,69,3.76,3.76,3.762,0,0,0,9.076,119.84,55.624014903328,-5.249344,6,P-GPS,
404800,2024-03-30 02:32:58,-34.4403923309693,150.84135712232,-5.905512,,,54.967846903328,17.388452,0,525.11812704,1410.67589816,15,5,11.44,97.290682903328,36.417324,19.01399,526.59778588,0,0,2.684328,209.3, -0.6, -1.1,0,1,1024,1024,1024,1024,0,0,0,0,209.5,-0.6,0.1,69,3.76,3.76,3.762,0,0,0,9.076,119.84,54.967846903328,-5.905512,6,P-GPS,
404900,2024-03-30 02:32:58,-34.4403922684371,150.841357138608,-6.233596,,,54.639762903328,17.060368,0,525.1312504,1410.69886404,15,5,11.44,97.290682903328,36.417324,19.01399,526.59778588,0,0,1.565858,209.3, -1.9, -1,0,1,1024,1024,1024,1024,0,0,0,0,209.5,-0.6,0.1,69,3.76,3.76,3.762,0,0,0,9.076,119.84,54.639762903328,-6.233596,6,P-GPS,
405000,2024-03-30 02:32:58,-34.440392219245,150.841357168692,-6.56168,,,54.311678903328,17.060368,0,525.14109292,1410.71854908,15,5,11.419,97.290682903328,36.417324,19.01399,526.59778588,0,0,0.671082,209.2, -2.4, -0.7,0,1,1268,1024,1024,1024,37,0,0,0,209.5,-0.6,0.1,69,3.76,3.76,3.762,0,0,0,9.076,119.84,54.311678903328,-6.56168,6,P-GPS,
405100,2024-03-30 02:32:58,-34.4403922347739,150.841357214648,-6.56168,,,54.311678903328,17.060368,0.223694,525.12796956,1410.73167244,15,5,11.419,97.290682903328,36.417324,19.01399,526.59778588,-0.223694,0,0.223694,209.3, -1.9, -0.3,0,1,1409,1024,1024,1024,58,0,0,0,209.5,-0.6,0.1,69,3.76,3.76,3.762,0,0,0,9.076,119.84,54.311678903328,-6.56168,6,P-GPS,
405200,2024-03-30 02:32:58,-34.4403922566602,150.841357247141,-6.56168,,,54.311678903328,17.060368,0,525.1148462,1410.7447958,14,5,11.419,97.290682903328,36.417324,19.01399,526.59778588,0,0,0,209.3, -1.9, -0.9,0,1,1470,1024,1024,1024,68,0,0,0,209.5,-0.6,0.1,69,3.76,3.76,3.762,0,0,0,9.076,119.84,54.311678903328,-6.56168,6,P-GPS,
405300,2024-03-30 02:32:59,-34.4403923123139,150.841357254454,-6.56168,,,54.311678903328,17.060368,0,525.098442,1410.76448084,14,5,11.419,97.290682903328,36.417324,19.01399,526.59778588,0,0,0,209.3, -5.3, -1.3,0,1,1508,1024,1024,1024,73,0,0,0,209.5,-0.6,0.1,69,3.76,3.76,3.762,0,0,0,9.076,119.84,54.311678903328,-6.56168,6,P-GPS,
405400,2024-03-30 02:32:59,-34.4403923992337,150.841357242986,-6.56168,,,54.311678903328,16.732284,0.223694,525.07547612,1410.79728924,14,5,11.419,97.290682903328,36.417324,19.01399,526.59778588,-0.223694,0,0,209.4, -8.1, -1.3,0,1,1517,1024,1024,1024,75,0,0,0,209.5,-0.6,0.1,69,3.76,3.76,3.762,0,0,0,9.076,119.84,54.311678903328,-6.56168,6,P-GPS,
405500,2024-03-30 02:32:59,-34.4403925871431,150.841357162708,-6.56168,,,54.311678903328,16.732284,0.223694,525.03610604,1410.86946772,14,5,11.419,97.290682903328,36.417324,19.01399,526.59778588,-0.447388,0,0,209.4, -10.8, -1.1,0,1,1489,1024,1024,1024,70,0,0,0,209.5,-0.6,0.1,69,3.76,3.76,3.762,0,0,0,9.076,119.84,54.311678903328,-6.56168,6,P-GPS,
405600,2024-03-30 02:32:59,-34.4403929070998,150.841357000906,-6.56168,,,54.311678903328,16.732284,0.7158208,524.97377008,1410.99742048,14,5,11.419,97.290682903328,36.417324,19.01399,526.59778588,-0.671082,-0.223694,0,209.4, -12.8, -0.6,0,1,1450,1024,1024,1024,65,0,0,0,209.5,-0.6,0.1,69,3.76,3.76,3.762,0,0,0,9.076,119.84,54.311678903328,-6.56168,6,P-GPS,
405700,2024-03-30 02:32:59,-34.440393414549,150.841356717024,-6.233596,,,54.639762903328,16.732284,1.2079476,524.87862572,1411.20083256,14,5,11.419,97.290682903328,36.417324,19.01399,526.59778588,-1.11847,-0.447388,0,209.5, -13.3, -0.7,0,1,1440,1024,1024,1024,63,0,0,0,209.5,-0.6,0.1,69,3.76,3.76,3.762,0,0,0,9.076,119.84,54.639762903328,-6.233596,6,P-GPS,
405800,2024-03-30 02:32:59,-34.4403940686363,150.84135628497,-6.233596,,,54.639762903328,16.4042,1.7000744,524.770358,1411.47314228,15,5,11.419,97.290682903328,36.417324,19.01399,526.59778588,-1.565858,-0.671082,0,209.4, -12.1, -1.1,0,1,1181,1024,1024,1024,24,0,0,0,209.5,-0.6,0.1,69,3.76,3.76,3.762,0,0,0,9.076,119.84,54.639762903328,-6.233596,6,P-GPS,
405900,2024-03-30 02:32:59,-34.4403948636296,150.841355725517,-6.233596,,,54.639762903328,16.4042,1.9908766,524.64568608,1411.80778796,15,5,11.419,97.290682903328,36.417324,19.01399,526.59778588,-1.789552,-0.894776,0,209.4, -11.2, -1.3,0,1,1024,1024,1024,1024,0,0,0,0,209.5,-0.6,0.1,69,3.76,3.76,3.762,0,0,0,9.076,119.84,54.639762903328,-6.233596,6,P-GPS,
406000,2024-03-30 02:32:59,-34.4403957989037,150.841355027199,-6.233596,,,54.639762903328,16.4042,2.1922012,524.50460996,1412.20805044,15,5,11.376,97.290682903328,36.417324,19.01399,526.59778588,-2.013246,-0.894776,0,209.3, -8.5, -1.5,0,1,1024,1024,1024,1024,0,0,0,0,209.5,-0.6,0.1,69,3.747,3.746,3.742,0,0,0,9.796,120.02,54.639762903328,-6.233596,6,P-GPS,
